,0
CDK2,0
YKT6,0
KIAA1456,0
AMBRA1,0
EIF3C,0
SIX5,0
DOCK6,0
PICK1,0
AMOTL1,0
C3orf38,0
ANAPC11,0
NINJ1,0
KIAA1191,0
NFASC,0
SAMD12,0
NDUFA4L2,0
CCL28,0
NDOR1,0
KCNJ12,0
PTTG1IP,0
TMEM2,0
NAALAD2,0
MYOZ1,0
CAMKK1,0
MYO1H,0
ASAP1,0
PCBP4,0
MAGI2,0
MICAL1,0
MED6,0
TRIM50,0
ACTL6B,0
LARGE1,0
GANC,0
GLIPR2,0
DDX54,0
UNC13B,0
DIO1,0
SEMA3C,0
LY6D,0
C14orf80,0
UBTD2,0
ZNHIT3,0
PPWD1,0
RBFA,0
SEMA7A,0
LRCH3,0
ZNF212,0
CENPW,0
GPLD1,0
EHMT2,0
CCDC58,0
PAPPA,0
CCDC53,0
SLC17A4,0
SPAG16,0
TRAT1,0
RIMKLB,0
NDRG4,0
SCXB,0
DDHD2,0
ARMC10,0
HADHA,0
CYP2B6,0
SAMD8,0
TECR,0
PIAS1,0
PHF3,0
PIK3C2B,0
CYYR1,0
CCR5,0
SYNJ1,0
IQCK,0
SST,0
ZCCHC18,0
HLF,0
CLSTN3,0
C19orf53,0
ERO1LB,0
ZNF529,0
DAGLA,0
FANCG,0
DBNDD2,0
CSAD,0
CKMT2,0
LDOC1L,0
HSF2,0
PRAF2,0
PPFIBP2,0
DNTT,0
AMIGO1,0
IFI30,0
ASTE1,0
C3orf33,0
HSPH1,0
HSPB2,0
CBR3,0
DSCC1,0
CBFA2T3,0
TOX3,0
CASQ2,0
SALL3,0
EFR3B,0
RNF181,0
SLC10A6,0
HSPB1,0
METTL5,0
BCS1L,0
MYH7,0
CRTAC1,0
SLC25A10,0
OLIG1,0
FAM126A,0
CREB5,0
EXTL3,0
C22orf23,0
CXCL3,0
ELP5,0
ATR,0
CALU,0
C1orf35,0
HYOU1,0
ICOSLG,0
IKZF3,0
SFRP5,0
ACTC1,0
PANX1,0
RBFOX1,0
SYNE2,0
ERF,0
SYS1-DBNDD2///SYS1///DBNDD2,0
NPTX1,0
ANXA9,0
COG5,0
RAB1A,0
BRE,0
ITGB4,0
CCDC137,0
CCDC126,0
MTUS2,0
MRPL1,0
WWOX,0
ZNF276,0
SPCS3,0
ZNF316,0
RPS28,0
ITSN1,0
GCOM1///POLR2M,0
NFAM1,0
RBM39,0
SAP30L,0
LSM7,0
FAM98C,0
MEGF10,0
PCDHB5,0
APTX,0
CDHR2,0
FAM3A,0
SRSF1,0
CDK5RAP1,0
RABAC1,0
SLC1A4,0
FBXO11,0
MYH6,0
C6orf52,0
NADK,0
C10orf88,0
MTRR,0
DDX49,0
YOD1,0
S1PR3,0
VSIG1,0
GSTT2B,0
FAM53A,0
GSTT2,0
RB1CC1,0
F5,0
RCAN1,0
CACNG3,0
RAB6B,0
YBX3,0
CHAMP1,0
TRPV1,0
NOX4,0
TMEM116,0
KNTC1,0
CLEC4F,0
FAM13A-AS1,0
SNTG2,0
DUSP5,0
CEP120,0
THRAP3,0
CD300LF,0
CCDC159,0
ITPR2,0
UPF3A,0
CCDC88C,0
CCM2,0
UCHL5,0
EGFR,0
HNRNPAB,0
DEPDC1B,0
XRCC5,0
MRAS,0
CCT4,0
HIVEP3,0
DEPDC1,0
SLC25A53,0
WDFY3-AS2,0
MKS1,0
BMS1,0
BANP,0
CD320,0
GNA12,0
FLNB,0
CHD6,0
METRN,0
TGFA,0
CIR1,0
SHROOM2,0
THTPA,0
ABI2,0
COPRS,0
CD27,0
EIF4EBP3,0
PHF2,0
TNFRSF8,0
GRASP,0
DCP1B,0
LOC81691,0
CD180,0
PDE3A,0
LRRC14,0
FKRP,0
PHOSPHO1,0
CBLB,0
DCLK2,0
PDE5A,0
PCP4,0
PCMTD2,0
MPRIP,0
TULP3,0
PCDHB8,0
THNSL1,0
CCRL2,0
FBXL7,0
RPS24,0
RAB11FIP4,0
ZBTB21,0
CLN3,0
GINS4,0
FAM3C,0
DNAH5,0
EAPP,0
SC5D,0
GDAP1,0
USP12,0
GMCL1,0
GLI2,0
CTXN1,0
GLA,0
GJC2,0
VRK1,0
POLE4,0
CHRNB1,0
CIB1,0
CHST15,0
KALRN,0
SLC28A1,0
S100A16,0
PIK3IP1,0
CLDN15,0
ARMCX5,0
CLDN2,0
CLEC14A,0
VPS45,0
CLEC4G,0
SLC5A5,0
TMEM130,0
GEMIN4,0
LRRTM3,0
MIR1282///HYPK///SERF2,0
SCAMP5,0
COL4A5,0
MARCH5,0
ARL9,0
SEC16A,0
MZT2A,0
GGA3,0
LSMEM2,0
SCARA5,0
RTKN,0
DPP6,0
SCML4,0
FAM228B,0
MOB1A,0
VAX2,0
AMD1,0
NSMAF,0
MYH1,0
UTP23,0
MYC,0
C5AR1,0
SETD4,0
RNF144B,0
SFT2D3,0
FSTL5,0
SLC36A2,0
SLC35F5,0
FGD5,0
ANO1,0
SLC25A17,0
NCEH1,0
TMEM175,0
HGSNAT,0
FAS,0
NBR1,0
MEIS3,0
ZFPL1,0
FRMD4A,0
TRIM33,0
LHX8,0
BAIAP2L1,0
LIMK1,0
LRRC4,0
NPIPA5///NPIPB6///NPIPB8///NPIPB3,0
LYPLA1,0
MRPS35,0
SLC31A2,0
NDUFB3,0
ACVR1C,0
MTHFD1,0
MS4A8,0
THYN1,0
PRKAG1,0
PPRC1,0
LAPTM4B,0
ONECUT2,0
G3BP1,0
CR1,0
MRPS26,0
PROK1,0
MAML1,0
RASSF7,0
POLR3GL,0
AKAIN1,0
PCDH10,0
SGTB,0
PDZD8,0
PEAK1,0
PFDN1,0
PFKP,0
HPCAL4,0
ZCCHC12,0
COL27A1,0
ADD2,0
NAT14,0
RNF122,0
DLL3,0
MYADM,0
RTN4,0
RFC1,0
ZNF567,0
RERE,0
DPH7,0
TBCC,0
TAF3,0
GOLGA2,0
RENBP,0
KIN,0
CHCHD7,0
RBKS,0
KAZALD1,0
NRXN2,0
PYURF,0
NTSR2,0
C11orf63,0
TUBA8,0
NCF4,0
NCKAP5L,0
GNL1,0
ZNF839,0
TMOD3,0
RSL1D1,0
NOVA2,0
RBSN,0
UBE2F,0
WT1,0
KBTBD2,0
PRKCB,0
WNT2B,0
KLHL41,0
WDR75,0
WDR19,0
TMCO4,0
NOB1,0
UGT3A1,0
UFD1L,0
NFIC,0
UBL7,0
NLRX1,0
NFIX,0
GRIK3,0
YAE1D1,0
NCBP3,0
VWA8,0
AKAP5,0
CLOCK,0
NUAK1,0
TRDN,0
ING3,0
CAAP1,0
NSUN4,0
ZNF354C,0
ZNF354A,0
NPC1,0
C5orf28,0
SIX2,0
THAP2,0
KDM1B,0
ZNF665,0
GORASP2,0
NR2C2AP,0
DENND1B,0
ZCCHC14,0
AP2A1,0
KLHL23,0
SUCLG2,0
UBAP2L,0
SLC13A2,0
TRRAP,0
ITGAE,0
TMEM243,0
GPR153,0
TMEM199,0
RUVBL1,0
TMEM129,0
TMED2,0
TLCD1,0
RALGPS1,0
GFM2,0
C14orf180,0
WDR61,0
EIF3A,0
KCNH3,0
CARM1,0
STX8,0
KCNK2,0
STOML2,0
KCNQ3,0
MFN1,0
WISP2,0
TMEM252,0
CENPV,0
REEP4,0
BTBD2,0
HADH,0
NIP7,0
KDM4B,0
TRAPPC10,0
DCTN5,0
TRAP1,0
TNNT1,0
PLA2G12A,0
LSP1,0
HNRNPUL1,0
UPRT,0
NGFRAP1,0
IARS2,0
RUNX1,0
THEG,0
PBRM1,0
LSM4,0
CPLX2,0
ILVBL,0
HELQ,0
PHF21B,0
ARL4C,0
PDIA3,0
HS6ST1,0
HOXC6,0
LINS1,0
TUBGCP3,0
MAST1,0
XPNPEP3,0
HDDC3,0
HAS2,0
TNRC6C,0
GPR4,0
UCP1,0
RAB27B,0
URB1,0
CX3CL1,0
CUL4B,0
GPATCH1,0
VAMP1,0
ATP8B3,0
SLC10A7,0
TMEM242,0
FZD6,0
FOXJ2,0
HOXC9,0
AP2A2,0
MAMDC2,0
SBF1,0
KLF11,0
KCNA5,0
MYL9,0
ADPRHL1,0
MCPH1,0
ITPKC,0
TMED9,0
MCM6,0
IPCEF1,0
TNFRSF14,0
TMLHE,0
ACAA2,0
IL6R,0
EPHA10,0
USP7,0
TRPM5,0
IKZF1,0
TBX2,0
RIMKLA,0
FETUB,0
PLOD1,0
MAN1C1,0
XBP1,0
PPP2R5E,0
PGPEP1,0
ETV3,0
SLC2A12,0
KLHDC4,0
BCL7C,0
PITPNA-AS1,0
LCORL,0
EMILIN2,0
SLC2A2,0
EIF4G1,0
EHHADH,0
PGRMC1,0
BIN2,0
DKK2,0
PRRX2,0
GNAT1,0
LSM3,0
YIPF4,0
AGO2,0
EGLN2,0
PPIE,0
LSM2,0
LYPD6B,0
ZNHIT6,0
ZNF248,0
EXOC4,0
LOC101928747///RBMX///SNORD61,0
SLC16A3,0
ZNF407,0
FBXO36,0
FANCL,0
GKAP1,0
FAM43A,0
MFAP5,0
TSSK4,0
MMP7,0
CSMD1,0
ZNF597,0
WDR11,0
SP5,0
CYP46A1,0
FAM217A,0
SLC25A39,0
PPDPF,0
VWA3A,0
FAM149A,0
SLC27A3,0
KLF6,0
SHQ1,0
KLHL2,0
ORC3,0
SLC44A3,0
PTP4A2,0
RBM15B,0
DCSTAMP,0
HNRNPA2B1,0
RPGRIP1L,0
NVL,0
NUBP1,0
NUAK2,0
DPP10,0
RIMS2,0
NRP2,0
MMP14,0
NRAS,0
NMT1,0
RRP7A,0
NFATC3,0
SEC31A,0
SENP5,0
KCNJ5,0
EPB41L1,0
RAP1A,0
SLITRK5,0
CMC4,0
MNS1,0
MREG,0
PIM1,0
ZNF26,0
ME1,0
LOC284009///METTL16,0
PINX1,0
MRE11A,0
AP3B1,0
JADE3,0
PRKAA1,0
PHF12,0
KIAA2022,0
PPIL4,0
PRDM11,0
NFATC2,0
PLIN4,0
CRISPLD2,0
PTGER1,0
PTPRA,0
CRIPT,0
PAFAH2,0
SETDB1,0
SHKBP1,0
EXOC3,0
RBM6,0
SHOX2,0
SUPV3L1,0
SYN1,0
MEP1A,0
LTV1,0
NMT2,0
MELK,0
RBM33,0
RBM11,0
TEFM,0
SRGN,0
ZEB1,0
CHD5,0
SLC39A6,0
SIPA1,0
SAV1,0
LIAS,0
OR5P3,0
RBPJL,0
KPTN,0
TIRAP,0
EPG5,0
MBIP,0
SSR1,0
MFSD10,0
DPH2,0
MTPAP,0
BCAS2,0
MGLL,0
CHIA,0
LRP2,0
GS1-124K5.4,0
POC1B,0
ASNA1,0
SH2D2A,0
ECHDC1,0
FGF12,0
RUFY1,0
FGF1,0
ENGASE,0
AMN1,0
ZNF555,0
METTL3,0
SUPT16H,0
SPEG,0
RAB30,0
SF3B4,0
CAMK1D,0
APOPT1,0
PNPLA1,0
MTPN,0
RAD54L,0
BCL7A,0
ORC6,0
RPL15,0
TRAM1,0
MPP6,0
ABHD11,0
CAMK2G,0
RPRD2,0
TTC4,0
CORO6,0
RAP1GAP2,0
MMRN1,0
HIST1H2BD,0
ANKRD23,0
MEX3D,0
UBAC2,0
PSMD4,0
GTF2IP20,0
MUTYH,0
MXD4,0
GSTM1,0
HSPA4,0
TMEM178B,0
NOMO2,0
SUGP1,0
RAD51AP1,0
TMEM205,0
DDX18,0
TMEM39B,0
SCN7A,0
POLR1E,0
TNFSF14,0
LETM1,0
PRR11,0
MZT2B,0
LOC101927562///DUSP8,0
ZNF300P1,0
FAM19A1,0
NDUFA7,0
MYO9B,0
C15orf61,0
MYO5C,0
POLD4,0
TFDP1,0
UPP1,0
ZNF558,0
MOB3A,0
OR1A1,0
SNX19,0
IRAK1BP1,0
WDR33,0
PIBF1,0
ZC3H8,0
FRMD3,0
PHKG2,0
CACTIN,0
JAG2,0
LOC646903,0
TAT,0
APPL2,0
HEMK1,0
HARS,0
CDK12,0
ZBTB5,0
PDS5B,0
PGLYRP1,0
LRFN3,0
ARHGEF10L,0
WARS2,0
EDC3,0
SEC31B,0
MLX,0
USE1,0
YIF1B,0
ARPP19,0
MAX,0
USF1,0
USPL1,0
NEGR1,0
SPATA19,0
UTP18,0
ZNF689,0
PRPF4B,0
BIVM,0
SS18L1,0
DCAF8,0
RARS2,0
C15orf41,0
LINC01007,0
SLC25A37,0
VAV2,0
PKIG,0
ZBTB8OS,0
PWP2,0
HDAC9,0
NOMO1,0
CASP14,0
CMTM4,0
TPR,0
LOC102723694,0
LIMK2,0
RDH8,0
LOC101928433,0
MBNL1,0
SHMT1,0
SLC22A17,0
STOML1,0
SLC25A16,0
LOC101060747///PDPK1,0
PRIM2,0
PSMC5,0
SLC38A10,0
BBIP1,0
PSMA6,0
SMG7,0
TMEM196,0
RIF1,0
KDM3A,0
RAD51D,0
PTPRO,0
NOMO3,0
PRPF19,0
GRIA4,0
PTH1R,0
RABL6,0
EPM2A,0
RGS19,0
RPL37,0
EGR3,0
RFC2,0
FCGR3B///FCGR3A,0
PSMG2,0
PLXND1,0
UBR7,0
RDH12,0
MIR7113///MIR4691///NDUFS8,0
RDH10,0
RBM45,0
MGRN1,0
CEBPG,0
C11orf87,0
LOC401317///CREB5,0
SCYL1,0
SLC22A4,0
PPP6R3,0
SNAPC2,0
SND1,0
UBE2D3,0
VPS26A,0
TAF1B,0
PDPR,0
PPP1R12C,0
PAPD7,0
ABCC3,0
LINC00844,0
PRDM10,0
CKAP4,0
CNOT3,0
RAB34,0
ORAI3,0
DNAH7,0
NUP54,0
GNG7,0
TIPRL,0
MRPS33,0
DNAH8,0
RAB43,0
TOE1,0
MRPL42,0
PIP5K1B,0
LILRB2,0
SNU13,0
SNX17,0
PPP1R26,0
PRDX5,0
INTS3,0
GAB1,0
SRP19,0
ST6GALNAC5,0
PRR18,0
RBAK,0
PPIB,0
SSTR2,0
POU2F1,0
TPPP3,0
SPRTN,0
PMM2,0
EEF2,0
PLEKHF2,0
ARHGEF11,0
STC2,0
BRAP,0
GIN1,0
SRP9,0
SEC16B,0
PAQR9,0
LYPD6,0
CBX1,0
LMF1,0
KCTD16,0
CABIN1,0
C2CD5,0
DPH3,0
CTNND2,0
CWC25,0
FGFR1OP,0
ADCY1,0
LOC100288911,0
ZNF222,0
CYP7B1,0
ATE1,0
ASB7,0
ARPC4,0
CDC42SE1,0
CWC27,0
ARF5,0
AP3D1,0
RPF2,0
CCDC91,0
UBE2D1,0
CELF6,0
FREM3,0
AKAP10,0
RNF38,0
FBLIM1,0
EEF1A2,0
RNF4,0
ACAP3,0
C1D,0
GRM1,0
FANCA,0
CLTA,0
COG1,0
RC3H2,0
SERP1,0
MSRB2,0
DSCR3,0
NXPH2,0
CDKN2D,0
RNPS1,0
CD2BP2,0
RPA2,0
ROGDI,0
ANKRD27,0
AIMP1,0
ERN2,0
FAM207A,0
LUC7L3,0
LYRM5,0
DEXI,0
LOC102724993///LOC101930075///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///NPIPA1,0
ZYX,0
FARSA,0
FBXO44,0
WEE1,0
CTB-12O2.1,0
IPO7,0
USP53,0
FEM1A,0
DLGAP4,0
NUP133,0
FICD,0
RAB39B,0
NUDT18,0
NUDT12,0
TEAD4,0
COA5,0
NXF3,0
AAMP,0
SFTPD,0
RNF7,0
ELMOD2,0
PPIF,0
OPHN1,0
EIF4ENIF1,0
NDUFAF2,0
CDC5L,0
TAMM41,0
ACIN1,0
NXPE4,0
SNAP29,0
RPS8,0
HCFC1,0
NAMPT,0
WBSCR27,0
CCDC6,0
EN1,0
GSTK1,0
MLLT6,0
ABHD2,0
ABCF3,0
CRELD1,0
OTOA,0
ALDH1B1,0
TRMT6,0
GET4,0
VIPR2,0
GAPVD1,0
PCSK7,0
DUT,0
CAMSAP1,0
USP31,0
RHBDF1,0
DYNC1H1,0
FASTKD3,0
FAM60A,0
FAM199X,0
ARHGAP1,0
PRCC,0
ATF1,0
SLC22A18,0
TECPR2,0
TRIM41,0
LOC101928818///PWRN1,0
RHOT2,0
P3H2,0
TP53RK,0
PDCD11,0
CTNND1,0
COL4A3BP,0
MFSD4A,0
PFKL,0
RCL1,0
NAA35,0
C10orf2,0
SENP7,0
S100A1,0
ICE2,0
FGF14,0
MTX2,0
GPR107,0
GPBP1,0
RFC5,0
DYRK3,0
PDE6H,0
ZG16,0
ZNHIT1,0
NR4A1,0
GLT8D1,0
RGP1,0
LAMTOR5,0
FAHD2B,0
PCBP1,0
ZSCAN9,0
RIMS1,0
CCDC85A,0
TERF2,0
OR2K2,0
CDH9,0
PRKACA,0
MRPL13,0
RBL1,0
CDK5RAP3,0
SHISA4,0
AMER2,0
CEND1,0
PYROXD1,0
OXSR1,0
FBXL14,0
OVGP1,0
ZNF146,0
FLYWCH1,0
SRSF7,0
USP42,0
PCGF6,0
CHSY3,0
GNG5,0
DCTN6,0
PRDX2,0
E2F5,0
SEPHS2,0
BCR,0
RANBP10,0
GALNT1,0
PARM1,0
LINC00662,0
PAPSS1,0
RBM22,0
ARL10,0
RMDN3,0
LOC102724851,0
MAGI1,0
XRCC6,0
DIP2A,0
PAF1,0
PACSIN3,0
ARF6,0
CACNA1A,0
RNF186,0
ADIPOR1,0
DXO,0
SKA2,0
DPH6,0
SULT2B1,0
TMEM41A,0
TMEM234,0
OXTR,0
TMEM178A,0
ICOS,0
HCN2,0
ARNTL2,0
RHBDL3,0
IGDCC3,0
TKT,0
TINF2,0
TIE1,0
ID2-AS1,0
EPB41L4A,0
NDFIP1,0
ING2,0
UCHL1,0
TDO2,0
ERP29,0
ATP13A5,0
WAC,0
SLC7A6OS,0
STX18,0
CACNA1E,0
ZFP36,0
TRIP13,0
CDH2,0
GFRA2,0
DAB1,0
GNL3,0
TRAM2,0
RBP4,0
SLITRK1,0
ENPP3,0
DDC,0
GRAP2,0
HMGB2,0
TPK1,0
PSEN1,0
MAPK10,0
TNK2,0
TMPRSS6,0
OTUD7B,0
TMEM47,0
DET1,0
TMEM45B,0
CUX1,0
TBC1D4,0
HIP1,0
TBC1D19,0
SVIL,0
SWT1,0
JPH2,0
SMC2,0
CTNNA2,0
LRP8,0
HELZ2,0
STXBP5,0
LINC00663,0
SYF2,0
ADAL,0
MAPK8IP1,0
FAM133A,0
PSMC3IP,0
SLC38A3,0
RPS6KA3,0
SLC31A1,0
MARCH2,0
HBB,0
SLC25A47,0
SLC25A45,0
PAX6,0
SMYD5,0
ZMAT4,0
LOC643072,0
ATL1,0
REV3L,0
USP45,0
SYDE2,0
SWI5,0
NPTN,0
GRK3,0
HINFP,0
MICAL3,0
STMND1,0
SNRPF,0
STAR,0
STAB2,0
SRI,0
LRRC4C,0
SRBD1,0
DCLRE1A,0
TBC1D1,0
ZNF418,0
SOX12,0
HOXC8,0
HOOK1,0
NFIA-AS2,0
ZKSCAN7,0
IGF2R,0
C7orf25,0
DLGAP2,0
APCS,0
PAK6,0
WDTC1,0
NPRL3,0
DYNLL2,0
PSD3,0
ZFP91,0
IFT20,0
HSD3B7,0
DPF2,0
ABHD10,0
SYDE1,0
C9orf72,0
PA2G4,0
ZXDB,0
CYP27A1,0
ZSCAN21,0
INPP5F,0
DHFR,0
C9orf78,0
DHDDS,0
CLEC6A,0
DYNLT1,0
DNAJC10,0
DEPDC7,0
DHX34,0
ANKMY2,0
SPAG9,0
CNOT8,0
IL11RA,0
RAB18,0
SEZ6L2,0
ITGAV,0
CASC3,0
C3AR1,0
SQLE,0
CXorf56,0
NECAB2,0
SRC,0
SLC39A9,0
KLHL26,0
PSMA3-AS1,0
IFT122,0
ZKSCAN1,0
FABP5,0
ZFPM2,0
VBP1,0
FAM133B,0
SSRP1,0
UROC1,0
HSD3B1,0
UPK3B,0
FDXR,0
CDH22,0
HSPA9,0
IGHM,0
UBE2C,0
ST3GAL5,0
ST6GALNAC2,0
ZNF536,0
ZNF804A,0
FBXL12,0
FBXO41,0
GJB2,0
FMN1,0
TTC27,0
FOXO4,0
GRSF1,0
HES6,0
VIPR1,0
RAP1GDS1,0
IFNLR1,0
ARPC2,0
EED,0
SRR,0
SORT1,0
ZNF503,0
ZNF22,0
ZC3HAV1L,0
ENDOU,0
XPO6,0
KLF5,0
WHAMM,0
DNAH3,0
EPN1,0
WDR91,0
ID1,0
WDFY1,0
EVC,0
VWCE,0
PPL,0
DDX10,0
PALM2,0
ZNF184,0
NSUN6,0
RBP3,0
OVCA2,0
ADRA2A,0
C3orf80,0
OSBPL8,0
SIGLEC1,0
SMIM20,0
SRD5A2,0
FAM221A,0
C8orf4,0
ODF3B,0
DYNC2H1,0
RNF165,0
ODF1,0
LEP,0
ODC1,0
RNF19B,0
NUP107,0
ZNF688,0
FXYD4,0
NUDCD3,0
RBMX2,0
ACP2,0
INPP5J,0
GAS7,0
LAMTOR3,0
PRSS27,0
CHRD,0
PDK1,0
CAMSAP2,0
PC,0
PCTP,0
GPR33,0
KCNK1,0
GPR182,0
ATRNL1,0
PBLD,0
PROX1,0
RAB4B,0
CLEC5A,0
RBCK1,0
CCSAP,0
TFAP2C,0
PANK4,0
SORCS1,0
NT5C3B,0
PRKAG2-AS1,0
PRR15L,0
RHBDL2,0
TACR1,0
BZW1,0
CBR4,0
SARNP,0
LOC101928761,0
SCUBE1,0
GLB1L2,0
HAPLN2,0
MYCBP,0
CD160,0
SF3A1,0
TPD52,0
GPIHBP1,0
SIGLEC10,0
MAPKAPK3,0
NEK9,0
GGA1,0
SYPL1,0
NUDT14,0
NDUFV1,0
SLC38A6,0
NYX,0
LRP1B,0
NAT10,0
NIPAL3,0
IARS,0
KRT222,0
RBM27,0
ZNF322,0
TGM1,0
NPR2,0
NOTCH4,0
SGPP2,0
MYBPC2,0
NHLRC1,0
GMFG,0
FNBP4,0
NGFR,0
THAP1,0
NGF,0
DCBLD2,0
NFE2L3,0
NFE2,0
MIDN,0
NDST2,0
PEAR1,0
PRKD2,0
ANO6,0
RPL38,0
SEMA3D,0
LGMN,0
ALDH6A1,0
HLA-DOB,0
C10orf54,0
ESRRG,0
SCRT2,0
NANOS1,0
ACTR5,0
SCN1B,0
SCARF1,0
HLA-DMB,0
NAT8L,0
SMARCD2,0
EREG,0
MKNK1,0
TBP,0
ACSM3,0
RPS7,0
GPRC5A,0
ZIC1,0
MGST3,0
FAM84B,0
SERPIND1,0
CBY1,0
SLC17A2,0
AFG3L2,0
UCHL3,0
CEP170B,0
SLC13A3,0
HAUS3,0
SYNGR4,0
GPR180,0
SOX3,0
SH3YL1,0
GPC4,0
SH3RF1,0
SH3BP5,0
SNX20,0
SH3BP1,0
MED16,0
SGSM2,0
TMEM237,0
TROVE2,0
SFR1,0
AQP4,0
ZIK1,0
RBM17,0
TRO,0
PXMP2,0
TPH1,0
GRIA3,0
TPI1,0
PRKG2,0
RBM7,0
PPP2R1A,0
PPIL3,0
PPAT,0
POLR2E,0
SOX9,0
POLR2B,0
PRR14L,0
TDRKH,0
PPP2R2B,0
MAP3K9,0
ESYT1,0
NR2F1-AS1,0
PIPOX,0
TENM4,0
PIH1D1,0
STMN2,0
PHF10,0
TSC22D4,0
SLC1A2,0
TBX4,0
GUCA1A,0
LARS,0
ODF2L,0
SUOX,0
MUM1L1,0
TNRC6B,0
RNF139,0
GTF3C5,0
CAMK2A,0
RASGRP2,0
CASP9,0
RINT1,0
MFI2-AS1,0
RHAG,0
HACL1,0
KIAA1462,0
PCP2,0
GTF2F2,0
RCN3,0
DCTPP1,0
BCL11A,0
DHCR7,0
RILPL2,0
ADAM8,0
ADAT3,0
LEKR1,0
ADPRM,0
DDHD1,0
TMEM120A,0
HEATR5A,0
TIMD4,0
RASL10B,0
SNX15,0
H2AFJ,0
MED4,0
MAGEE1,0
PEBP1,0
EHMT1,0
FARP1,0
SLC25A38,0
UGGT1,0
PCDHB17P,0
CSNK1G1,0
ZNF202,0
KCTD20,0
CHDH,0
KIAA0895L,0
KIAA0825,0
KIAA0753,0
KCNK13,0
TLR1,0
ZNF471,0
TNFRSF1A,0
SLC6A12,0
KCNA4,0
ATF6B,0
ABHD17C,0
CHMP1A,0
KBTBD8,0
ACSM2A,0
OPCML,0
SLC25A21,0
PHACTR2,0
APC,0
TMEM132B,0
GPR161,0
ADARB2,0
MME,0
ROCK2,0
C2orf49,0
RASAL1,0
ARFGAP1,0
PRSS2,0
KCNJ14,0
ST7-AS2,0
ATCAY,0
ULK4,0
MAF,0
JUN,0
USP28,0
ME2,0
DNAJC2,0
SOX1,0
KCNQ5,0
DRP2,0
KDM2B,0
CKMT1B,0
COL9A2,0
TEX12,0
SATB2,0
RNF217,0
MARCH6,0
ITPK1,0
SNX8,0
RAB9B,0
POT1,0
PROKR1,0
PPP1R18,0
CHGB,0
FRAS1,0
ANKRD13D,0
CKMT1A,0
PAQR6,0
ZNF493,0
KIAA1109,0
ITGA2B,0
TAF2,0
ARRDC3,0
ZNF781,0
ARL13B,0
ARHGEF25,0
AAED1,0
OGFRL1,0
ARHGAP42,0
SLCO4A1,0
ARFGAP3,0
MYBPC3,0
KRTAP13-2,0
TMEM120B,0
GNRH1,0
APOC4,0
APOBEC1,0
KLHDC2,0
APBB1IP,0
ASGR2,0
KLHL6,0
MDFIC,0
SNRNP27,0
SLC9A8,0
BLOC1S5,0
SNUPN,0
SART3,0
MYPOP,0
N6AMT1,0
SMARCAL1,0
CDC23,0
BABAM1,0
UBTD1,0
SMCR8,0
B3GNT3,0
ATP6V1E1,0
POLR2H,0
UBE2G2,0
CAMLG,0
NGDN,0
C15orf57,0
TMEM179,0
ENTPD1,0
AGPAT2,0
IKBKG,0
ADAMTS19,0
MAFK,0
KIFC2,0
WRAP53,0
ADCY5,0
ZSWIM8,0
MRPL20,0
RRP9,0
ZXDC,0
ADAP2,0
ABLIM1,0
PDCL,0
SPIN3,0
COMMD10,0
PKP3,0
KEAP1,0
ANKLE1,0
TRABD,0
LRRC6,0
ARFIP2,0
NRSN2,0
APAF1,0
LACE1,0
B3GNT2,0
SLC9A6,0
ZDHHC13,0
UPB1,0
MCM4,0
KIFC3,0
TRIP11,0
LIMS1,0
LOC401442,0
USP13,0
ALDH1A2,0
ANKRD13A,0
ZNF219,0
UNG,0
ITGA5,0
SOWAHB,0
TERT,0
GAREM1,0
OR2C1,0
MMP2,0
THOC2,0
COX17,0
IER2,0
CCDC9,0
CLPP,0
MSL3,0
TMEM69,0
PKIB,0
SLC35F2,0
CNGA1,0
POLR1D,0
GCK,0
SOS1,0
SACM1L,0
CCDC173,0
TMCO1,0
CECR5,0
TOMM70A,0
CPNE5,0
TNPO3,0
TNC,0
CHD4,0
GEMIN2,0
TAF1D,0
WDFY2,0
VCP,0
INTS9,0
SH3PXD2A,0
DDT,0
CSPG4,0
SLC35G1,0
GATSL3,0
INSL6,0
TMED3,0
LRRC20,0
OSGEPL1,0
RXRA,0
IL1RN,0
CTSD,0
ANKRD6,0
DOK5,0
PLXNB2,0
DNAJC28,0
CAMKK2,0
IL1F10,0
SLC30A1,0
GMPR2,0
PPP1R1C,0
SPOUT1,0
SMPX,0
HIST2H2BE,0
SPR,0
KATNA1,0
LYPD3,0
TUBB,0
FAM134A,0
CASR,0
EPB41L3,0
DHDH,0
RASL12,0
MED23,0
SPATA2L,0
CRHR1,0
SLA,0
GOSR2,0
UEVLD,0
CUL5,0
RNMT,0
DNAJB6,0
DENND4A,0
IL4I1,0
OPLAH,0
BRF2,0
IMPG2,0
PROSC,0
COPZ1,0
IRF4,0
CCDC124,0
ABCB6,0
GALNT10,0
SNED1,0
LMCD1,0
ACTR8,0
VPS53,0
CERCAM,0
TRNAU1AP,0
IRAK4,0
MBD6,0
SLC29A4,0
AGAP3,0
SLC46A3,0
CCL3L3,0
SHARPIN,0
FYCO1,0
GLTSCR1,0
FN3KRP,0
TBC1D24,0
BCO2,0
FANCM,0
CLSTN2,0
